Networks/mnist_59_bin_lin_3.onnx,Properties/prop_59_bin_lin_3_label_1.vnnlib,20
Networks/mnist_20_bin_lin_3.onnx,Properties/prop_20_bin_lin_3_label_1.vnnlib,20
Networks/mnist_29_bin_lin_3.onnx,Properties/prop_29_bin_lin_3_label_1.vnnlib,20
Networks/mnist_1_bin_lin_3.onnx,Properties/prop_1_bin_lin_3_label_1.vnnlib,20
Networks/mnist_15_bin_lin_3.onnx,Properties/prop_15_bin_lin_3_label_1.vnnlib,20
Networks/mnist_55_bin_lin_3.onnx,Properties/prop_55_bin_lin_3_label_1.vnnlib,20
Networks/mnist_74_bin_lin_3.onnx,Properties/prop_74_bin_lin_3_label_1.vnnlib,20
Networks/mnist_24_bin_lin_3.onnx,Properties/prop_24_bin_lin_3_label_1.vnnlib,20
Networks/mnist_92_bin_lin_3.onnx,Properties/prop_92_bin_lin_3_label_1.vnnlib,20
Networks/mnist_0_bin_lin_3.onnx,Properties/prop_0_bin_lin_3_label_1.vnnlib,20
Networks/mnist_6_bin_lin_3.onnx,Properties/prop_6_bin_lin_3_label_1.vnnlib,20
Networks/mnist_94_bin_lin_3.onnx,Properties/prop_94_bin_lin_3_label_1.vnnlib,20
Networks/mnist_30_bin_lin_3.onnx,Properties/prop_30_bin_lin_3_label_1.vnnlib,20
Networks/mnist_76_bin_lin_3.onnx,Properties/prop_76_bin_lin_3_label_1.vnnlib,20
Networks/mnist_16_bin_lin_3.onnx,Properties/prop_16_bin_lin_3_label_1.vnnlib,20
Networks/mnist_27_bin_lin_3.onnx,Properties/prop_27_bin_lin_3_label_1.vnnlib,20
Networks/mnist_91_bin_lin_3.onnx,Properties/prop_91_bin_lin_3_label_1.vnnlib,20
Networks/mnist_57_bin_lin_3.onnx,Properties/prop_57_bin_lin_3_label_1.vnnlib,20
Networks/mnist_22_bin_lin_3.onnx,Properties/prop_22_bin_lin_3_label_1.vnnlib,20
Networks/mnist_89_bin_lin_3.onnx,Properties/prop_89_bin_lin_3_label_1.vnnlib,20
Networks/mnist_34_bin_lin_3.onnx,Properties/prop_34_bin_lin_3_label_1.vnnlib,20
Networks/mnist_53_bin_lin_3.onnx,Properties/prop_53_bin_lin_3_label_1.vnnlib,20
Networks/mnist_37_bin_lin_3.onnx,Properties/prop_37_bin_lin_3_label_1.vnnlib,20
Networks/mnist_39_bin_lin_3.onnx,Properties/prop_39_bin_lin_3_label_1.vnnlib,20
Networks/mnist_17_bin_lin_3.onnx,Properties/prop_17_bin_lin_3_label_1.vnnlib,20
Networks/mnist_44_bin_lin_3.onnx,Properties/prop_44_bin_lin_3_label_1.vnnlib,20
Networks/mnist_86_bin_lin_3.onnx,Properties/prop_86_bin_lin_3_label_1.vnnlib,20
Networks/mnist_26_bin_lin_3.onnx,Properties/prop_26_bin_lin_3_label_1.vnnlib,20
Networks/mnist_85_bin_lin_3.onnx,Properties/prop_85_bin_lin_3_label_1.vnnlib,20
Networks/mnist_97_bin_lin_3.onnx,Properties/prop_97_bin_lin_3_label_1.vnnlib,20
Networks/mnist_21_bin_lin_3.onnx,Properties/prop_21_bin_lin_3_label_1.vnnlib,20
Networks/mnist_38_bin_lin_3.onnx,Properties/prop_38_bin_lin_3_label_1.vnnlib,20
Networks/mnist_48_bin_lin_3.onnx,Properties/prop_48_bin_lin_3_label_1.vnnlib,20
Networks/mnist_72_bin_lin_3.onnx,Properties/prop_72_bin_lin_3_label_1.vnnlib,20
Networks/mnist_79_bin_lin_3.onnx,Properties/prop_79_bin_lin_3_label_1.vnnlib,20
Networks/mnist_4_bin_lin_3.onnx,Properties/prop_4_bin_lin_3_label_1.vnnlib,20
Networks/mnist_90_bin_lin_3.onnx,Properties/prop_90_bin_lin_3_label_1.vnnlib,20
Networks/mnist_68_bin_lin_3.onnx,Properties/prop_68_bin_lin_3_label_1.vnnlib,20
Networks/mnist_77_bin_lin_3.onnx,Properties/prop_77_bin_lin_3_label_1.vnnlib,20
Networks/mnist_41_bin_lin_3.onnx,Properties/prop_41_bin_lin_3_label_1.vnnlib,20
Networks/mnist_46_bin_lin_3.onnx,Properties/prop_46_bin_lin_3_label_1.vnnlib,20
Networks/mnist_23_bin_lin_3.onnx,Properties/prop_23_bin_lin_3_label_1.vnnlib,20
Networks/mnist_75_bin_lin_3.onnx,Properties/prop_75_bin_lin_3_label_1.vnnlib,20
Networks/mnist_78_bin_lin_3.onnx,Properties/prop_78_bin_lin_3_label_1.vnnlib,20
Networks/mnist_93_bin_lin_3.onnx,Properties/prop_93_bin_lin_3_label_1.vnnlib,20
Networks/mnist_58_bin_lin_3.onnx,Properties/prop_58_bin_lin_3_label_1.vnnlib,20
Networks/mnist_52_bin_lin_3.onnx,Properties/prop_52_bin_lin_3_label_1.vnnlib,20
Networks/mnist_70_bin_lin_3.onnx,Properties/prop_70_bin_lin_3_label_1.vnnlib,20
Networks/mnist_60_bin_lin_3.onnx,Properties/prop_60_bin_lin_3_label_1.vnnlib,20
Networks/mnist_32_bin_lin_3.onnx,Properties/prop_32_bin_lin_3_label_1.vnnlib,20
Networks/mnist_67_bin_lin_3.onnx,Properties/prop_67_bin_lin_3_label_1.vnnlib,20
Networks/mnist_10_bin_lin_3.onnx,Properties/prop_10_bin_lin_3_label_1.vnnlib,20
Networks/mnist_80_bin_lin_3.onnx,Properties/prop_80_bin_lin_3_label_1.vnnlib,20
Networks/mnist_56_bin_lin_3.onnx,Properties/prop_56_bin_lin_3_label_1.vnnlib,20
