Networks/mnist_96_multi_deep_3.onnx,Properties/prop_96_multi_deep_3_label_0.vnnlib,20
Networks/mnist_79_multi_deep_3.onnx,Properties/prop_79_multi_deep_3_label_3.vnnlib,20
Networks/mnist_7_multi_deep_3.onnx,Properties/prop_7_multi_deep_3_label_7.vnnlib,20
Networks/mnist_38_multi_deep_3.onnx,Properties/prop_38_multi_deep_3_label_2.vnnlib,20
Networks/mnist_39_multi_deep_3.onnx,Properties/prop_39_multi_deep_3_label_1.vnnlib,20
Networks/mnist_61_multi_deep_3.onnx,Properties/prop_61_multi_deep_3_label_1.vnnlib,20
Networks/mnist_81_multi_deep_3.onnx,Properties/prop_81_multi_deep_3_label_6.vnnlib,20
Networks/mnist_46_multi_deep_3.onnx,Properties/prop_46_multi_deep_3_label_6.vnnlib,20
Networks/mnist_29_multi_deep_3.onnx,Properties/prop_29_multi_deep_3_label_3.vnnlib,20
Networks/mnist_28_multi_deep_3.onnx,Properties/prop_28_multi_deep_3_label_3.vnnlib,20
Networks/mnist_26_multi_deep_3.onnx,Properties/prop_26_multi_deep_3_label_6.vnnlib,20
Networks/mnist_85_multi_deep_3.onnx,Properties/prop_85_multi_deep_3_label_8.vnnlib,20
Networks/mnist_97_multi_deep_3.onnx,Properties/prop_97_multi_deep_3_label_8.vnnlib,20
Networks/mnist_13_multi_deep_3.onnx,Properties/prop_13_multi_deep_3_label_7.vnnlib,20
Networks/mnist_69_multi_deep_3.onnx,Properties/prop_69_multi_deep_3_label_0.vnnlib,20
Networks/mnist_58_multi_deep_3.onnx,Properties/prop_58_multi_deep_3_label_6.vnnlib,20
Networks/mnist_66_multi_deep_3.onnx,Properties/prop_66_multi_deep_3_label_8.vnnlib,20
Networks/mnist_67_multi_deep_3.onnx,Properties/prop_67_multi_deep_3_label_4.vnnlib,20
Networks/mnist_45_multi_deep_3.onnx,Properties/prop_45_multi_deep_3_label_4.vnnlib,20
Networks/mnist_19_multi_deep_3.onnx,Properties/prop_19_multi_deep_3_label_6.vnnlib,20
Networks/mnist_18_multi_deep_3.onnx,Properties/prop_18_multi_deep_3_label_3.vnnlib,20
Networks/mnist_37_multi_deep_3.onnx,Properties/prop_37_multi_deep_3_label_7.vnnlib,20
Networks/mnist_43_multi_deep_3.onnx,Properties/prop_43_multi_deep_3_label_7.vnnlib,20
Networks/mnist_71_multi_deep_3.onnx,Properties/prop_71_multi_deep_3_label_1.vnnlib,20
